COMPANY_CODE,Fiscal Year,Period,DOC_NUM,Line Item,Document Type,DATE,Posting Date,Transaction Code,Currency,SHKZG,Posting Key,SAKNR,TXT50,AMOUNT,Assignment,Line Text,WERKS,MATNR,Movement Type,PO/SO/Order Ref,T030 Chart,KTOSL,T030 BWMOD,KOMOK,T030 BKLAS,T030_CONFIG_ROW_ID,SCENARIO_L1,SCENARIO_L2,CONFIG_COVERED_FLAG,Account Present in Balance Sheet,Synthetic Flag
4110,2026,3,9200000076,1,WA,2026-03-18 00:00:00,2026-03-18 00:00:00,MIGO/CO11N,CNY,S,40,1408000000,委托加工物资-结转,285636.63,BSV-4180-NA-7900,库存变化/生产入库 BSV 自动过账科目测试,4180,MAT7900037,101/531,REF00000076,4000,BSV,4180,,7900,T030-00076,库存变动,库存变化/生产入库 BSV,Y,Y,Y
4390,2026,3,9200000077,1,WA,2026-03-23 00:00:00,2026-03-23 00:00:00,MIGO/CO11N,CNY,H,50,1408000000,委托加工物资-结转,162221.94,BSV-4180-NA-7901,库存变化/生产入库 BSV 自动过账科目测试,4180,MAT7900044,101/531,REF00000077,4000,BSV,4180,,7901,T030-00077,库存变动,库存变化/生产入库 BSV,Y,Y,Y
4110,2026,3,9200000078,1,WA,2026-03-27 00:00:00,2026-03-27 00:00:00,MIGO/CO11N,CNY,S,40,1408000000,委托加工物资-结转,97515.21,BSV-4180-NA-7920,库存变化/生产入库 BSV 自动过账科目测试,4180,MAT7900041,101/531,REF00000078,4000,BSV,4180,,7920,T030-00078,库存变动,库存变化/生产入库 BSV,Y,Y,Y
4390,2026,4,9200000079,1,WA,2026-04-03 00:00:00,2026-04-03 00:00:00,MIGO/CO11N,CNY,H,50,1408000000,委托加工物资-结转,274332.46,BSV-4180-NA-7921,库存变化/生产入库 BSV 自动过账科目测试,4180,MAT7900050,101/531,REF00000079,4000,BSV,4180,,7921,T030-00079,库存变动,库存变化/生产入库 BSV,Y,Y,Y
4110,2026,4,9200000080,1,WA,2026-04-08 00:00:00,2026-04-08 00:00:00,MIGO/CO11N,CNY,S,40,1408000000,委托加工物资-结转,257630.42,BSV-4230-NA-3000,库存变化/生产入库 BSV 自动过账科目测试,4230,MAT7900055,101/531,REF00000080,4000,BSV,4230,,3000,T030-00080,库存变动,库存变化/生产入库 BSV,Y,Y,Y
4390,2026,4,9200000081,1,WA,2026-04-13 00:00:00,2026-04-13 00:00:00,MIGO/CO11N,CNY,H,50,1408000000,委托加工物资-结转,156992.2,BSV-4410-NA-7901,库存变化/生产入库 BSV 自动过账科目测试,4410,MAT7900035,101/531,REF00000081,4000,BSV,4410,,7901,T030-00081,库存变动,库存变化/生产入库 BSV,Y,Y,Y
4110,2026,4,9200000082,1,WA,2026-04-18 00:00:00,2026-04-18 00:00:00,MIGO/CO11N,CNY,S,40,1408000000,委托加工物资-结转,219272.61,BSV-4410-NA-7921,库存变化/生产入库 BSV 自动过账科目测试,4410,MAT7900053,101/531,REF00000082,4000,BSV,4410,,7921,T030-00082,库存变动,库存变化/生产入库 BSV,Y,Y,Y
4390,2026,4,9200000083,1,WA,2026-04-23 00:00:00,2026-04-23 00:00:00,MIGO/CO11N,CNY,H,50,1408000000,委托加工物资-结转,58212.53,BSV-4420-NA-3100,库存变化/生产入库 BSV 自动过账科目测试,4420,MAT7900025,101/531,REF00000083,4000,BSV,4420,,3100,T030-00083,库存变动,库存变化/生产入库 BSV,Y,Y,Y
4110,2026,4,9200000084,1,WA,2026-04-27 00:00:00,2026-04-27 00:00:00,MIGO/CO11N,CNY,S,40,1408000000,委托加工物资-结转,113298.83,BSV-4480-NA-7900,库存变化/生产入库 BSV 自动过账科目测试,4480,MAT7900028,101/531,REF00000084,4000,BSV,4480,,7900,T030-00084,库存变动,库存变化/生产入库 BSV,Y,Y,Y
4390,2026,5,9200000085,1,WA,2026-05-03 00:00:00,2026-05-03 00:00:00,MIGO/CO11N,CNY,H,50,1408000000,委托加工物资-结转,243209.48,BSV-4480-NA-7901,库存变化/生产入库 BSV 自动过账科目测试,4480,MAT7900048,101/531,REF00000085,4000,BSV,4480,,7901,T030-00085,库存变动,库存变化/生产入库 BSV,Y,Y,Y
4110,2026,5,9200000086,1,WA,2026-05-08 00:00:00,2026-05-08 00:00:00,MIGO/CO11N,CNY,S,40,1408000000,委托加工物资-结转,285298.41,BSV-4480-NA-7920,库存变化/生产入库 BSV 自动过账科目测试,4480,MAT7900027,101/531,REF00000086,4000,BSV,4480,,7920,T030-00086,库存变动,库存变化/生产入库 BSV,Y,Y,Y
4390,2026,5,9200000087,1,WA,2026-05-13 00:00:00,2026-05-13 00:00:00,MIGO/CO11N,CNY,H,50,1408000000,委托加工物资-结转,72387.8,BSV-4480-NA-7921,库存变化/生产入库 BSV 自动过账科目测试,4480,MAT7900055,101/531,REF00000087,4000,BSV,4480,,7921,T030-00087,库存变动,库存变化/生产入库 BSV,Y,Y,Y
4110,2026,5,9200000088,1,WA,2026-05-18 00:00:00,2026-05-18 00:00:00,MIGO/CO11N,CNY,S,40,1408000000,委托加工物资-结转,259366.59,BSV-4510-NA-7900,库存变化/生产入库 BSV 自动过账科目测试,4510,MAT7900055,101/531,REF00000088,4000,BSV,4510,,7900,T030-00088,库存变动,库存变化/生产入库 BSV,Y,Y,Y
4390,2026,5,9200000089,1,WA,2026-05-23 00:00:00,2026-05-23 00:00:00,MIGO/CO11N,CNY,H,50,1408000000,委托加工物资-结转,70325.85,BSV-4510-NA-7901,库存变化/生产入库 BSV 自动过账科目测试,4510,MAT7900049,101/531,REF00000089,4000,BSV,4510,,7901,T030-00089,库存变动,库存变化/生产入库 BSV,Y,Y,Y
4110,2026,5,9200000090,1,WA,2026-05-27 00:00:00,2026-05-27 00:00:00,MIGO/CO11N,CNY,S,40,1408000000,委托加工物资-结转,138606.52,BSV-4510-NA-7920,库存变化/生产入库 BSV 自动过账科目测试,4510,MAT7900042,101/531,REF00000090,4000,BSV,4510,,7920,T030-00090,库存变动,库存变化/生产入库 BSV,Y,Y,Y
4390,2026,1,9200000091,1,WA,2026-01-03 00:00:00,2026-01-03 00:00:00,MIGO/CO11N,CNY,H,50,1408000000,委托加工物资-结转,182440.1,BSV-4510-NA-7921,库存变化/生产入库 BSV 自动过账科目测试,4510,MAT7900002,101/531,REF00000091,4000,BSV,4510,,7921,T030-00091,库存变动,库存变化/生产入库 BSV,Y,Y,Y
4110,2026,1,9200000092,1,WA,2026-01-08 00:00:00,2026-01-08 00:00:00,MIGO/CO11N,CNY,S,40,1408000000,委托加工物资-结转,154058.22,BSV-4510-NA-7924,库存变化/生产入库 BSV 自动过账科目测试,4510,MAT7900018,101/531,REF00000092,4000,BSV,4510,,7924,T030-00092,库存变动,库存变化/生产入库 BSV,Y,Y,Y
4390,2026,1,9200000093,1,WA,2026-01-13 00:00:00,2026-01-13 00:00:00,MIGO/CO11N,CNY,H,50,1408000000,委托加工物资-结转,182210.42,BSV-4510-NA-7928,库存变化/生产入库 BSV 自动过账科目测试,4510,MAT7900051,101/531,REF00000093,4000,BSV,4510,,7928,T030-00093,库存变动,库存变化/生产入库 BSV,Y,Y,Y
4110,2026,1,9200000094,1,WA,2026-01-18 00:00:00,2026-01-18 00:00:00,MIGO/CO11N,CNY,S,40,1408000000,委托加工物资-结转,35879.17,BSV-4520-NA-7900,库存变化/生产入库 BSV 自动过账科目测试,4520,MAT7900044,101/531,REF00000094,4000,BSV,4520,,7900,T030-00094,库存变动,库存变化/生产入库 BSV,Y,Y,Y
4390,2026,1,9200000095,1,WA,2026-01-23 00:00:00,2026-01-23 00:00:00,MIGO/CO11N,CNY,H,50,1408000000,委托加工物资-结转,142021.02,BSV-4520-NA-7901,库存变化/生产入库 BSV 自动过账科目测试,4520,MAT7900060,101/531,REF00000095,4000,BSV,4520,,7901,T030-00095,库存变动,库存变化/生产入库 BSV,Y,Y,Y
4110,2026,1,9200000096,1,WA,2026-01-27 00:00:00,2026-01-27 00:00:00,MIGO/CO11N,CNY,S,40,1408000000,委托加工物资-结转,154417.78,BSV-4520-NA-7920,库存变化/生产入库 BSV 自动过账科目测试,4520,MAT7900015,101/531,REF00000096,4000,BSV,4520,,7920,T030-00096,库存变动,库存变化/生产入库 BSV,Y,Y,Y
4390,2026,2,9200000097,1,WA,2026-02-03 00:00:00,2026-02-03 00:00:00,MIGO/CO11N,CNY,H,50,1408000000,委托加工物资-结转,42086.22,BSV-4520-NA-7921,库存变化/生产入库 BSV 自动过账科目测试,4520,MAT7900040,101/531,REF00000097,4000,BSV,4520,,7921,T030-00097,库存变动,库存变化/生产入库 BSV,Y,Y,Y
4110,2026,2,9200000098,1,WA,2026-02-08 00:00:00,2026-02-08 00:00:00,MIGO/CO11N,CNY,S,40,1408000000,委托加工物资-结转,17446.33,BSV-4540-NA-7921,库存变化/生产入库 BSV 自动过账科目测试,4540,MAT7900039,101/531,REF00000098,4000,BSV,4540,,7921,T030-00098,库存变动,库存变化/生产入库 BSV,Y,Y,Y
4390,2026,2,9200000099,1,WA,2026-02-13 00:00:00,2026-02-13 00:00:00,MIGO/CO11N,CNY,H,50,1408000000,委托加工物资-结转,208808.94,BSV-4580-NA-7900,库存变化/生产入库 BSV 自动过账科目测试,4580,MAT7900057,101/531,REF00000099,4000,BSV,4580,,7900,T030-00099,库存变动,库存变化/生产入库 BSV,Y,Y,Y
4110,2026,2,9200000100,1,WA,2026-02-18 00:00:00,2026-02-18 00:00:00,MIGO/CO11N,CNY,S,40,1408000000,委托加工物资-结转,103735.92,BSV-4580-NA-7901,库存变化/生产入库 BSV 自动过账科目测试,4580,MAT7900046,101/531,REF00000100,4000,BSV,4580,,7901,T030-00100,库存变动,库存变化/生产入库 BSV,Y,Y,Y
4390,2026,2,9200000101,1,WA,2026-02-23 00:00:00,2026-02-23 00:00:00,MIGO/CO11N,CNY,H,50,1408000000,委托加工物资-结转,49731.42,BSV-4580-NA-7920,库存变化/生产入库 BSV 自动过账科目测试,4580,MAT7900046,101/531,REF00000101,4000,BSV,4580,,7920,T030-00101,库存变动,库存变化/生产入库 BSV,Y,Y,Y
4110,2026,2,9200000102,1,WA,2026-02-27 00:00:00,2026-02-27 00:00:00,MIGO/CO11N,CNY,S,40,1408000000,委托加工物资-结转,68428.26,BSV-4580-NA-7921,库存变化/生产入库 BSV 自动过账科目测试,4580,MAT7900005,101/531,REF00000102,4000,BSV,4580,,7921,T030-00102,库存变动,库存变化/生产入库 BSV,Y,Y,Y
4390,2026,3,9200000103,1,WA,2026-03-03 00:00:00,2026-03-03 00:00:00,MIGO/CO11N,CNY,H,50,1408000000,委托加工物资-结转,61509.99,BSV-4680-NA-7900,库存变化/生产入库 BSV 自动过账科目测试,4680,MAT7900024,101/531,REF00000103,4000,BSV,4680,,7900,T030-00103,库存变动,库存变化/生产入库 BSV,Y,Y,Y
4110,2026,3,9200000104,1,WA,2026-03-08 00:00:00,2026-03-08 00:00:00,MIGO/CO11N,CNY,S,40,1408000000,委托加工物资-结转,42074.97,BSV-4680-NA-7901,库存变化/生产入库 BSV 自动过账科目测试,4680,MAT7900042,101/531,REF00000104,4000,BSV,4680,,7901,T030-00104,库存变动,库存变化/生产入库 BSV,Y,Y,Y
4390,2026,3,9200000105,1,WA,2026-03-13 00:00:00,2026-03-13 00:00:00,MIGO/CO11N,CNY,H,50,1408000000,委托加工物资-结转,178196.55,BSV-4680-NA-7921,库存变化/生产入库 BSV 自动过账科目测试,4680,MAT7900018,101/531,REF00000105,4000,BSV,4680,,7921,T030-00105,库存变动,库存变化/生产入库 BSV,Y,Y,Y
4110,2026,3,9200000106,1,WA,2026-03-18 00:00:00,2026-03-18 00:00:00,MIGO/CO11N,CNY,S,40,1408000000,委托加工物资-结转,27200.87,BSV-4800-NA-7921,库存变化/生产入库 BSV 自动过账科目测试,4800,MAT7900041,101/531,REF00000106,4000,BSV,4800,,7921,T030-00106,库存变动,库存变化/生产入库 BSV,Y,Y,Y
4390,2026,3,9200000107,1,WA,2026-03-23 00:00:00,2026-03-23 00:00:00,MIGO/CO11N,CNY,H,50,1408000000,委托加工物资-结转,21512.53,BSV-4820-NA-7900,库存变化/生产入库 BSV 自动过账科目测试,4820,MAT7900014,101/531,REF00000107,4000,BSV,4820,,7900,T030-00107,库存变动,库存变化/生产入库 BSV,Y,Y,Y
4110,2026,3,9200000108,1,WA,2026-03-27 00:00:00,2026-03-27 00:00:00,MIGO/CO11N,CNY,S,40,1408000000,委托加工物资-结转,172203.13,BSV-4820-NA-7901,库存变化/生产入库 BSV 自动过账科目测试,4820,MAT7900022,101/531,REF00000108,4000,BSV,4820,,7901,T030-00108,库存变动,库存变化/生产入库 BSV,Y,Y,Y
4390,2026,4,9200000109,1,WA,2026-04-03 00:00:00,2026-04-03 00:00:00,MIGO/CO11N,CNY,H,50,1408000000,委托加工物资-结转,292659.42,BSV-4820-NA-7920,库存变化/生产入库 BSV 自动过账科目测试,4820,MAT7900052,101/531,REF00000109,4000,BSV,4820,,7920,T030-00109,库存变动,库存变化/生产入库 BSV,Y,Y,Y
4110,2026,4,9200000110,1,WA,2026-04-08 00:00:00,2026-04-08 00:00:00,MIGO/CO11N,CNY,S,40,1408000000,委托加工物资-结转,70707.6,BSV-4820-NA-7921,库存变化/生产入库 BSV 自动过账科目测试,4820,MAT7900004,101/531,REF00000110,4000,BSV,4820,,7921,T030-00110,库存变动,库存变化/生产入库 BSV,Y,Y,Y
4390,2026,4,9200000111,1,WA,2026-04-13 00:00:00,2026-04-13 00:00:00,MIGO/CO11N,CNY,H,50,1408000000,委托加工物资-结转,295322.42,BSV-4830-NA-7901,库存变化/生产入库 BSV 自动过账科目测试,4830,MAT7900016,101/531,REF00000111,4000,BSV,4830,,7901,T030-00111,库存变动,库存变化/生产入库 BSV,Y,Y,Y
4110,2026,4,9200000112,1,WA,2026-04-18 00:00:00,2026-04-18 00:00:00,MIGO/CO11N,CNY,S,40,1408000000,委托加工物资-结转,135110.39,BSV-4830-NA-7921,库存变化/生产入库 BSV 自动过账科目测试,4830,MAT7900058,101/531,REF00000112,4000,BSV,4830,,7921,T030-00112,库存变动,库存变化/生产入库 BSV,Y,Y,Y
4390,2026,4,9200000113,1,WA,2026-04-23 00:00:00,2026-04-23 00:00:00,MIGO/CO11N,CNY,H,50,1408000000,委托加工物资-结转,72813.88,BSV-4870-NA-7901,库存变化/生产入库 BSV 自动过账科目测试,4870,MAT7900006,101/531,REF00000113,4000,BSV,4870,,7901,T030-00113,库存变动,库存变化/生产入库 BSV,Y,Y,Y
4110,2026,4,9200000114,1,WA,2026-04-27 00:00:00,2026-04-27 00:00:00,MIGO/CO11N,CNY,S,40,1408000000,委托加工物资-结转,194963.2,BSV-4870-NA-7921,库存变化/生产入库 BSV 自动过账科目测试,4870,MAT7900030,101/531,REF00000114,4000,BSV,4870,,7921,T030-00114,库存变动,库存变化/生产入库 BSV,Y,Y,Y
4390,2026,5,9200000115,1,WA,2026-05-03 00:00:00,2026-05-03 00:00:00,MIGO/CO11N,CNY,H,50,1408000000,委托加工物资-结转,70631.87,BSV-4990-NA-7921,库存变化/生产入库 BSV 自动过账科目测试,4990,MAT7900055,101/531,REF00000115,4000,BSV,4990,,7921,T030-00115,库存变动,库存变化/生产入库 BSV,Y,Y,Y
4110,2026,5,9200000116,1,WA,2026-05-08 00:00:00,2026-05-08 00:00:00,MIGO/CO11N,CNY,S,40,1408000000,委托加工物资-结转,238749.21,BSV-5010-NA-7921,库存变化/生产入库 BSV 自动过账科目测试,5010,MAT7900027,101/531,REF00000116,4000,BSV,5010,,7921,T030-00116,库存变动,库存变化/生产入库 BSV,Y,Y,Y
4390,2026,5,9200000117,1,WA,2026-05-13 00:00:00,2026-05-13 00:00:00,MIGO/CO11N,CNY,H,50,1408000000,委托加工物资-结转,45059.2,BSV-5020-NA-7921,库存变化/生产入库 BSV 自动过账科目测试,5020,MAT7900007,101/531,REF00000117,4000,BSV,5020,,7921,T030-00117,库存变动,库存变化/生产入库 BSV,Y,Y,Y
4110,2026,5,9200000118,1,WA,2026-05-18 00:00:00,2026-05-18 00:00:00,MIGO/CO11N,CNY,S,40,1408000000,委托加工物资-结转,129535.22,BSV-5030-NA-7921,库存变化/生产入库 BSV 自动过账科目测试,5030,MAT7900015,101/531,REF00000118,4000,BSV,5030,,7921,T030-00118,库存变动,库存变化/生产入库 BSV,Y,Y,Y
4390,2026,5,9200000119,1,WA,2026-05-23 00:00:00,2026-05-23 00:00:00,MIGO/CO11N,CNY,H,50,1408000000,委托加工物资-结转,38329.19,BSV-5050-NA-7920,库存变化/生产入库 BSV 自动过账科目测试,5050,MAT7900030,101/531,REF00000119,4000,BSV,5050,,7920,T030-00119,库存变动,库存变化/生产入库 BSV,Y,Y,Y
4110,2026,5,9200000120,1,WA,2026-05-27 00:00:00,2026-05-27 00:00:00,MIGO/CO11N,CNY,S,40,1408000000,委托加工物资-结转,112215.71,BSV-5050-NA-7921,库存变化/生产入库 BSV 自动过账科目测试,5050,MAT7900019,101/531,REF00000120,4000,BSV,5050,,7921,T030-00120,库存变动,库存变化/生产入库 BSV,Y,Y,Y
4390,2026,1,9200000121,1,WA,2026-01-03 00:00:00,2026-01-03 00:00:00,MIGO/CO11N,CNY,H,50,1408000000,委托加工物资-结转,471.82,BSV-5050-NA-7923,库存变化/生产入库 BSV 自动过账科目测试,5050,MAT7900006,101/531,REF00000121,4000,BSV,5050,,7923,T030-00121,库存变动,库存变化/生产入库 BSV,Y,Y,Y
4110,2026,1,9200000122,1,WE,2026-01-08 00:00:00,2026-01-08 00:00:00,MB01/MIGO,CNY,S,40,1403020000,原材料-备品备件,140908.64,BSX-4000-NA-3050,库存收发/存货科目 BSX 自动过账科目测试,4000,MAT7900023,101/102/261/601,REF00000122,4000,BSX,4000,,3050,T030-00122,库存自动过账,库存收发/存货科目 BSX,Y,Y,Y
4390,2026,1,9200000123,1,WE,2026-01-13 00:00:00,2026-01-13 00:00:00,MB01/MIGO,CNY,H,50,1403020000,原材料-备品备件,92456.11,BSX-4000-NA-3400,库存收发/存货科目 BSX 自动过账科目测试,4000,MAT7900040,101/102/261/601,REF00000123,4000,BSX,4000,,3400,T030-00123,库存自动过账,库存收发/存货科目 BSX,Y,Y,Y
4110,2026,1,9200000124,1,WE,2026-01-18 00:00:00,2026-01-18 00:00:00,MB01/MIGO,CNY,S,40,1403010000,原材料-原辅料,186812.21,BSX-4010-NA-3000,库存收发/存货科目 BSX 自动过账科目测试,4010,MAT7900025,101/102/261/601,REF00000124,4000,BSX,4010,,3000,T030-00124,库存自动过账,库存收发/存货科目 BSX,Y,Y,Y
4390,2026,1,9200000125,1,WE,2026-01-23 00:00:00,2026-01-23 00:00:00,MB01/MIGO,CNY,H,50,1410000000,包装物,273191.38,BSX-4010-NA-3040,库存收发/存货科目 BSX 自动过账科目测试,4010,MAT7900004,101/102/261/601,REF00000125,4000,BSX,4010,,3040,T030-00125,库存自动过账,库存收发/存货科目 BSX,Y,Y,Y
4110,2026,1,9200000126,1,WE,2026-01-27 00:00:00,2026-01-27 00:00:00,MB01/MIGO,CNY,S,40,1403020000,原材料-备品备件,20538.53,BSX-4010-NA-3050,库存收发/存货科目 BSX 自动过账科目测试,4010,MAT7900044,101/102/261/601,REF00000126,4000,BSX,4010,,3050,T030-00126,库存自动过账,库存收发/存货科目 BSX,Y,Y,Y
4390,2026,2,9200000127,1,WE,2026-02-03 00:00:00,2026-02-03 00:00:00,MB01/MIGO,CNY,H,50,1403020000,原材料-备品备件,219670.43,BSX-4010-NA-3051,库存收发/存货科目 BSX 自动过账科目测试,4010,MAT7900001,101/102/261/601,REF00000127,4000,BSX,4010,,3051,T030-00127,库存自动过账,库存收发/存货科目 BSX,Y,Y,Y
4110,2026,2,9200000128,1,WE,2026-02-08 00:00:00,2026-02-08 00:00:00,MB01/MIGO,CNY,S,40,1403020000,原材料-备品备件,28059.26,BSX-4010-NA-3400,库存收发/存货科目 BSX 自动过账科目测试,4010,MAT7900023,101/102/261/601,REF00000128,4000,BSX,4010,,3400,T030-00128,库存自动过账,库存收发/存货科目 BSX,Y,Y,Y
4390,2026,2,9200000129,1,WE,2026-02-13 00:00:00,2026-02-13 00:00:00,MB01/MIGO,CNY,H,50,1412000000,低值易耗品,170638.87,BSX-4010-NA-3500,库存收发/存货科目 BSX 自动过账科目测试,4010,MAT7900003,101/102/261/601,REF00000129,4000,BSX,4010,,3500,T030-00129,库存自动过账,库存收发/存货科目 BSX,Y,N,Y
4110,2026,2,9200000130,1,WE,2026-02-18 00:00:00,2026-02-18 00:00:00,MB01/MIGO,CNY,S,40,1407000000,自制半成品,235718.16,BSX-4010-NA-7900,库存收发/存货科目 BSX 自动过账科目测试,4010,MAT7900041,101/102/261/601,REF00000130,4000,BSX,4010,,7900,T030-00130,库存自动过账,库存收发/存货科目 BSX,Y,Y,Y
4390,2026,2,9200000131,1,WE,2026-02-23 00:00:00,2026-02-23 00:00:00,MB01/MIGO,CNY,H,50,1405020000,库存商品-外购商品,214290.02,BSX-4010-NA-7901,库存收发/存货科目 BSX 自动过账科目测试,4010,MAT7900058,101/102/261/601,REF00000131,4000,BSX,4010,,7901,T030-00131,库存自动过账,库存收发/存货科目 BSX,Y,Y,Y
4110,2026,2,9200000132,1,WE,2026-02-27 00:00:00,2026-02-27 00:00:00,MB01/MIGO,CNY,S,40,1405010000,库存商品-产成品,189203.23,BSX-4010-NA-7920,库存收发/存货科目 BSX 自动过账科目测试,4010,MAT7900009,101/102/261/601,REF00000132,4000,BSX,4010,,7920,T030-00132,库存自动过账,库存收发/存货科目 BSX,Y,Y,Y
4390,2026,3,9200000133,1,WE,2026-03-03 00:00:00,2026-03-03 00:00:00,MB01/MIGO,CNY,H,50,1405020000,库存商品-外购商品,226860.19,BSX-4010-NA-7921,库存收发/存货科目 BSX 自动过账科目测试,4010,MAT7900016,101/102/261/601,REF00000133,4000,BSX,4010,,7921,T030-00133,库存自动过账,库存收发/存货科目 BSX,Y,Y,Y
4110,2026,3,9200000134,1,WE,2026-03-08 00:00:00,2026-03-08 00:00:00,MB01/MIGO,CNY,S,40,1405020000,库存商品-外购商品,60009.08,BSX-4010-NA-7922,库存收发/存货科目 BSX 自动过账科目测试,4010,MAT7900021,101/102/261/601,REF00000134,4000,BSX,4010,,7922,T030-00134,库存自动过账,库存收发/存货科目 BSX,Y,Y,Y
4390,2026,3,9200000135,1,WE,2026-03-13 00:00:00,2026-03-13 00:00:00,MB01/MIGO,CNY,H,50,1405010000,库存商品-产成品,131908.15,BSX-4010-NA-7923,库存收发/存货科目 BSX 自动过账科目测试,4010,MAT7900008,101/102/261/601,REF00000135,4000,BSX,4010,,7923,T030-00135,库存自动过账,库存收发/存货科目 BSX,Y,Y,Y
4110,2026,3,9200000136,1,WE,2026-03-18 00:00:00,2026-03-18 00:00:00,MB01/MIGO,CNY,S,40,1405010000,库存商品-产成品,254127.68,BSX-4010-NA-7925,库存收发/存货科目 BSX 自动过账科目测试,4010,MAT7900058,101/102/261/601,REF00000136,4000,BSX,4010,,7925,T030-00136,库存自动过账,库存收发/存货科目 BSX,Y,Y,Y
4390,2026,3,9200000137,1,WE,2026-03-23 00:00:00,2026-03-23 00:00:00,MB01/MIGO,CNY,H,50,1403010000,原材料-原辅料,87403.62,BSX-4020-NA-3000,库存收发/存货科目 BSX 自动过账科目测试,4020,MAT7900014,101/102/261/601,REF00000137,4000,BSX,4020,,3000,T030-00137,库存自动过账,库存收发/存货科目 BSX,Y,Y,Y
4110,2026,3,9200000138,1,WE,2026-03-27 00:00:00,2026-03-27 00:00:00,MB01/MIGO,CNY,S,40,1410000000,包装物,492.52,BSX-4020-NA-3040,库存收发/存货科目 BSX 自动过账科目测试,4020,MAT7900039,101/102/261/601,REF00000138,4000,BSX,4020,,3040,T030-00138,库存自动过账,库存收发/存货科目 BSX,Y,Y,Y
4390,2026,4,9200000139,1,WE,2026-04-03 00:00:00,2026-04-03 00:00:00,MB01/MIGO,CNY,H,50,1403020000,原材料-备品备件,246194.59,BSX-4020-NA-3050,库存收发/存货科目 BSX 自动过账科目测试,4020,MAT7900052,101/102/261/601,REF00000139,4000,BSX,4020,,3050,T030-00139,库存自动过账,库存收发/存货科目 BSX,Y,Y,Y
4110,2026,4,9200000140,1,WE,2026-04-08 00:00:00,2026-04-08 00:00:00,MB01/MIGO,CNY,S,40,1403020000,原材料-备品备件,244226.07,BSX-4020-NA-3051,库存收发/存货科目 BSX 自动过账科目测试,4020,MAT7900017,101/102/261/601,REF00000140,4000,BSX,4020,,3051,T030-00140,库存自动过账,库存收发/存货科目 BSX,Y,Y,Y
4390,2026,4,9200000141,1,WE,2026-04-13 00:00:00,2026-04-13 00:00:00,MB01/MIGO,CNY,H,50,1403020000,原材料-备品备件,251893.35,BSX-4020-NA-3400,库存收发/存货科目 BSX 自动过账科目测试,4020,MAT7900016,101/102/261/601,REF00000141,4000,BSX,4020,,3400,T030-00141,库存自动过账,库存收发/存货科目 BSX,Y,Y,Y
